date,epu,count
2015-10-31,0.0,74
2015-11-01,1.0,71
2015-11-02,2.0,141
2015-11-03,0.0,125
2015-11-04,1.0,122
2015-11-05,0.0,128
2015-11-06,1.0,128
2015-11-07,0.0,72
2015-11-08,0.0,60
2015-11-09,0.0,131
2015-11-10,0.0,147
2015-11-11,1.0,130
2015-11-12,1.0,134
2015-11-13,2.0,136
2015-11-14,1.0,80
2015-11-15,1.0,67
2015-11-16,0.0,146
2015-11-17,2.0,129
2015-11-18,4.0,154
2015-11-19,0.0,120
2015-11-20,3.0,140
2015-11-21,0.0,61
2015-11-22,0.0,62
2015-11-23,0.0,142
2015-11-24,0.0,141
2015-11-25,0.0,126
2015-11-26,0.0,154
2015-11-27,0.0,119
2015-11-28,1.0,84
2015-11-29,1.0,64
2015-11-30,0.0,147
2015-12-01,1.0,148
2015-12-02,0.0,132
2015-12-03,2.0,132
2015-12-04,1.0,130
2015-12-05,0.0,69
2015-12-06,1.0,65
2015-12-07,0.0,106
2015-12-08,0.0,118
2015-12-09,1.0,144
2015-12-10,0.0,131
2015-12-11,0.0,126
2015-12-12,0.0,71
2015-12-13,0.0,78
2015-12-14,0.0,135
2015-12-15,1.0,134
2015-12-16,0.0,132
2015-12-17,0.0,129
2015-12-18,2.0,112
2015-12-19,0.0,77
2015-12-20,1.0,75
2015-12-21,0.0,130
2015-12-22,0.0,114
2015-12-23,3.0,130
2015-12-24,2.0,115
2015-12-25,0.0,118
2015-12-26,0.0,85
2015-12-27,0.0,66
2015-12-28,1.0,99
2015-12-29,0.0,101
2015-12-30,0.0,122
2015-12-31,1.0,105
2016-01-01,0.0,45
2016-01-02,0.0,37
2016-01-03,0.0,55
2016-01-04,0.0,119
2016-01-05,0.0,118
2016-01-06,2.0,148
2016-01-07,1.0,141
2016-01-08,2.0,129
2016-01-09,2.0,79
2016-01-10,1.0,81
2016-01-11,0.0,143
2016-01-12,1.0,150
2016-01-13,2.0,143
2016-01-14,1.0,129
2016-01-15,0.0,129
2016-01-16,0.0,80
2016-01-17,0.0,77
2016-01-18,1.0,141
2016-01-19,1.0,128
2016-01-20,1.0,132
2016-01-21,2.0,129
2016-01-22,2.0,118
2016-01-23,0.0,78
2016-01-24,0.0,66
2016-01-25,0.0,130
2016-01-26,0.0,155
2016-01-27,1.0,143
2016-01-28,2.0,118
2016-01-29,3.0,139
2016-01-30,1.0,75
2016-01-31,0.0,62
2016-02-01,1.0,108
2016-02-02,0.0,117
2016-02-03,1.0,139
2016-02-04,3.0,117
2016-02-05,2.0,130
2016-02-06,0.0,63
2016-02-07,0.0,56
2016-02-08,0.0,41
2016-02-09,2.0,32
2016-02-10,0.0,38
2016-02-11,0.0,38
2016-02-12,0.0,38
2016-02-13,0.0,43
2016-02-14,0.0,68
2016-02-15,3.0,131
2016-02-16,1.0,142
2016-02-17,1.0,147
2016-02-18,1.0,116
2016-02-19,1.0,126
2016-02-20,0.0,69
2016-02-21,1.0,66
2016-02-22,0.0,134
2016-02-23,1.0,144
2016-02-24,2.0,133
2016-02-25,2.0,152
2016-02-26,2.0,131
2016-02-27,1.0,72
2016-02-28,0.0,68
2016-02-29,2.0,137
2016-03-01,0.0,106
2016-03-02,1.0,135
2016-03-03,1.0,101
2016-03-04,0.0,85
2016-03-05,0.0,72
2016-03-06,1.0,49
2016-03-07,1.0,73
2016-03-08,3.0,90
2016-03-09,1.0,77
2016-03-10,0.0,79
2016-03-11,1.0,92
2016-03-12,0.0,62
2016-03-13,0.0,64
2016-03-14,0.0,90
2016-03-15,2.0,95
2016-03-16,0.0,95
2016-03-17,1.0,128
2016-03-18,2.0,92
2016-03-19,2.0,48
2016-03-20,0.0,63
2016-03-21,2.0,114
2016-03-22,2.0,141
2016-03-23,2.0,142
2016-03-24,1.0,115
2016-03-25,2.0,154
2016-03-26,0.0,81
2016-03-27,0.0,73
2016-03-28,1.0,126
2016-03-29,0.0,139
2016-03-30,2.0,144
2016-03-31,2.0,140
2016-04-01,4.0,149
2016-04-02,0.0,57
2016-04-03,0.0,37
2016-04-04,0.0,47
2016-04-05,1.0,141
2016-04-06,0.0,137
2016-04-07,2.0,157
2016-04-08,2.0,139
2016-04-09,1.0,77
2016-04-10,0.0,70
2016-04-11,1.0,135
2016-04-12,3.0,152
2016-04-13,1.0,141
2016-04-14,4.0,134
2016-04-15,1.0,100
2016-04-16,0.0,73
2016-04-17,0.0,66
2016-04-18,1.0,130
2016-04-19,1.0,140
2016-04-20,4.0,142
2016-04-21,0.0,123
2016-04-22,2.0,129
2016-04-23,0.0,83
2016-04-24,1.0,75
2016-04-25,4.0,134
2016-04-26,0.0,130
2016-04-27,3.0,125
2016-04-28,0.0,127
2016-04-29,0.0,127
2016-04-30,1.0,62
2016-05-01,0.0,44
2016-05-02,1.0,44
2016-05-03,1.0,129
2016-05-04,0.0,134
2016-05-05,1.0,137
2016-05-06,0.0,132
2016-05-07,1.0,86
2016-05-08,0.0,75
2016-05-09,1.0,134
2016-05-10,2.0,137
2016-05-11,3.0,146
2016-05-12,3.0,141
2016-05-13,1.0,146
2016-05-14,1.0,76
2016-05-15,0.0,65
2016-05-16,3.0,155
2016-05-17,0.0,143
2016-05-18,0.0,141
2016-05-19,0.0,111
2016-05-20,1.0,141
2016-05-21,0.0,89
2016-05-22,0.0,61
2016-05-23,3.0,119
2016-05-24,0.0,114
2016-05-25,1.0,128
2016-05-26,0.0,128
2016-05-27,3.0,116
2016-05-28,1.0,72
2016-05-29,0.0,61
2016-05-30,1.0,122
2016-05-31,0.0,123
2016-06-01,5.0,145
2016-06-02,0.0,143
2016-06-03,4.0,118
2016-06-04,0.0,58
2016-06-05,1.0,65
2016-06-06,1.0,140
2016-06-07,3.0,132
2016-06-08,0.0,120
2016-06-09,0.0,56
2016-06-10,0.0,58
2016-06-11,1.0,54
2016-06-12,0.0,61
2016-06-13,1.0,131
2016-06-14,1.0,135
2016-06-15,0.0,123
2016-06-16,0.0,142
2016-06-17,0.0,126
2016-06-18,0.0,72
2016-06-19,0.0,68
2016-06-20,2.0,133
2016-06-21,0.0,123
2016-06-22,1.0,138
2016-06-23,1.0,114
2016-06-24,1.0,139
2016-06-25,1.0,50
2016-06-26,1.0,63
2016-06-27,1.0,114
2016-06-28,1.0,124
2016-06-29,1.0,123
2016-06-30,1.0,90
2016-07-01,0.0,99
2016-07-02,0.0,50
2016-07-03,0.0,74
2016-07-04,0.0,139
2016-07-05,3.0,135
2016-07-06,1.0,129
2016-07-07,2.0,122
2016-07-08,1.0,115
2016-07-09,0.0,71
2016-07-10,0.0,68
2016-07-11,0.0,134
2016-07-12,1.0,122
2016-07-13,2.0,127
2016-07-14,2.0,120
2016-07-15,1.0,126
2016-07-16,2.0,69
2016-07-17,1.0,55
2016-07-18,3.0,125
2016-07-19,0.0,135
2016-07-20,0.0,139
2016-07-21,0.0,112
2016-07-22,2.0,123
2016-07-23,2.0,61
2016-07-24,1.0,65
2016-07-25,1.0,127
2016-07-26,2.0,137
2016-07-27,0.0,107
2016-07-28,1.0,87
2016-07-29,3.0,137
2016-07-30,0.0,68
2016-07-31,0.0,67
2016-08-01,1.0,134
2016-08-02,0.0,145
2016-08-03,1.0,132
2016-08-04,1.0,138
2016-08-05,2.0,123
2016-08-06,0.0,63
2016-08-07,0.0,70
2016-08-08,3.0,133
2016-08-09,0.0,146
2016-08-10,4.0,132
2016-08-11,0.0,137
2016-08-12,2.0,123
2016-08-13,0.0,69
2016-08-14,0.0,70
2016-08-15,1.0,131
2016-08-16,2.0,144
2016-08-17,0.0,152
2016-08-18,1.0,120
2016-08-19,2.0,138
2016-08-20,0.0,70
2016-08-21,0.0,51
2016-08-22,2.0,122
2016-08-23,0.0,118
2016-08-24,0.0,123
2016-08-25,0.0,135
2016-08-26,1.0,128
2016-08-27,3.0,82
2016-08-28,2.0,67
2016-08-29,1.0,124
2016-08-30,1.0,121
2016-08-31,1.0,131
2016-09-01,2.0,137
2016-09-02,2.0,118
2016-09-03,0.0,65
2016-09-04,2.0,66
2016-09-05,0.0,114
2016-09-06,0.0,103
2016-09-07,3.0,127
2016-09-08,1.0,137
2016-09-09,2.0,135
2016-09-10,0.0,78
2016-09-11,1.0,73
2016-09-12,2.0,129
2016-09-13,4.0,132
2016-09-14,0.0,142
2016-09-15,0.0,57
2016-09-16,0.0,48
2016-09-17,1.0,50
2016-09-18,1.0,66
2016-09-19,0.0,123
2016-09-20,0.0,140
2016-09-21,2.0,119
2016-09-22,1.0,138
2016-09-23,1.0,137
2016-09-24,0.0,81
2016-09-25,0.0,53
2016-09-26,0.0,121
2016-09-27,3.0,145
2016-09-28,1.0,116
2016-09-29,0.0,119
2016-09-30,0.0,128
2016-10-01,0.0,45
2016-10-02,0.0,36
2016-10-03,0.0,40
2016-10-04,0.0,40
2016-10-05,0.0,39
2016-10-06,0.0,40
2016-10-07,0.0,43
2016-10-08,3.0,61
2016-10-09,1.0,76
2016-10-10,2.0,148
2016-10-11,0.0,123
2016-10-12,0.0,129
2016-10-13,1.0,140
2016-10-14,1.0,123
2016-10-15,0.0,58
2016-10-16,0.0,60
2016-10-17,1.0,95
2016-10-18,0.0,107
2016-10-19,2.0,132
2016-10-20,1.0,143
2016-10-21,1.0,103
2016-10-22,0.0,57
2016-10-23,0.0,64
2016-10-24,2.0,118
2016-10-25,2.0,110
2016-10-26,0.0,124
2016-10-27,0.0,138
2016-10-28,1.0,126
2016-10-29,0.0,81
2016-10-30,0.0,70
2016-10-31,0.0,118
2016-11-01,0.0,141
2016-11-02,2.0,134
2016-11-03,2.0,98
2016-11-04,0.0,112
2016-11-05,1.0,88
2016-11-06,0.0,73
2016-11-07,1.0,107
2016-11-08,1.0,133
2016-11-09,3.0,116
2016-11-10,5.0,119
2016-11-11,1.0,131
2016-11-12,0.0,78
2016-11-13,1.0,61
2016-11-14,0.0,125
2016-11-15,0.0,139
2016-11-16,3.0,142
2016-11-17,1.0,131
2016-11-18,0.0,132
2016-11-19,1.0,76
2016-11-20,0.0,69
2016-11-21,0.0,126
2016-11-22,0.0,142
2016-11-23,0.0,143
2016-11-24,1.0,129
2016-11-25,0.0,126
2016-11-26,3.0,65
2016-11-27,0.0,70
2016-11-28,3.0,134
2016-11-29,0.0,155
2016-11-30,0.0,117
2016-12-01,0.0,131
2016-12-02,0.0,128
2016-12-03,0.0,78
2016-12-04,1.0,65
2016-12-05,1.0,134
2016-12-06,0.0,126
2016-12-07,0.0,121
2016-12-08,0.0,105
2016-12-09,2.0,123
2016-12-10,2.0,75
2016-12-11,1.0,69
2016-12-12,0.0,124
2016-12-13,1.0,128
2016-12-14,1.0,130
2016-12-15,2.0,112
2016-12-16,1.0,127
2016-12-17,0.0,74
2016-12-18,1.0,78
2016-12-19,1.0,125
2016-12-20,2.0,136
2016-12-21,2.0,111
2016-12-22,1.0,120
2016-12-23,1.0,122
2016-12-24,0.0,82
2016-12-25,0.0,70
2016-12-26,0.0,80
2016-12-27,0.0,112
2016-12-28,5.0,111
2016-12-29,0.0,124
2016-12-30,1.0,130
2016-12-31,0.0,52
